Date,open,high,low,close
2024-11-19 10:00:00,2619.02,2627.01,2618.7,2626.34
2024-11-19 11:00:00,2626.09,2634.44,2625.29,2630.28
2024-11-19 12:00:00,2629.95,2636.49,2629.92,2635.05
2024-11-19 13:00:00,2635.05,2635.97,2629.06,2629.58
2024-11-19 14:00:00,2629.57,2639.33,2628.8,2639.2
2024-11-19 15:00:00,2639.25,2639.4,2629.27,2635.25
2024-11-19 16:00:00,2635.18,2636.81,2622.89,2623.53
2024-11-19 17:00:00,2623.27,2628.63,2621.0,2624.48
2024-11-19 18:00:00,2624.53,2628.36,2622.41,2626.47
2024-11-19 19:00:00,2626.32,2633.08,2625.66,2628.1
2024-11-19 20:00:00,2628.14,2630.36,2626.32,2630.11
2024-11-19 21:00:00,2630.24,2631.52,2628.84,2630.7
2024-11-19 22:00:00,2630.69,2634.57,2630.41,2633.76
2024-11-19 23:00:00,2633.87,2633.93,2630.61,2632.11
2024-11-20 01:00:00,2632.0,2635.55,2631.79,2635.18
2024-11-20 02:00:00,2635.17,2639.05,2634.78,2637.82
2024-11-20 03:00:00,2637.89,2641.48,2635.78,2639.57
2024-11-20 04:00:00,2639.61,2641.75,2638.36,2640.17
2024-11-20 05:00:00,2640.14,2641.2,2637.64,2637.95
2024-11-20 06:00:00,2637.99,2638.79,2636.16,2636.6
2024-11-20 07:00:00,2636.51,2638.5,2634.93,2636.84
2024-11-20 08:00:00,2636.65,2637.05,2628.65,2629.56
2024-11-20 09:00:00,2629.3,2630.18,2621.3,2621.59
2024-11-20 10:00:00,2621.45,2624.44,2618.91,2624.14
2024-11-20 11:00:00,2624.13,2625.62,2621.03,2621.91
2024-11-20 12:00:00,2621.88,2626.2,2620.94,2625.09
2024-11-20 13:00:00,2625.09,2628.15,2621.5,2628.11
2024-11-20 14:00:00,2628.09,2632.34,2627.07,2631.78
2024-11-20 15:00:00,2631.83,2640.4,2631.23,2636.06
2024-11-20 16:00:00,2636.09,2646.37,2634.18,2643.18
2024-11-20 17:00:00,2643.15,2648.88,2640.85,2648.88
2024-11-20 18:00:00,2648.83,2650.86,2646.14,2650.65
2024-11-20 19:00:00,2650.66,2655.35,2649.27,2651.84
2024-11-20 20:00:00,2651.91,2652.09,2645.4,2648.63
2024-11-20 21:00:00,2648.65,2653.04,2648.6,2650.83
2024-11-20 22:00:00,2650.78,2651.12,2647.3,2648.92
2024-11-20 23:00:00,2648.94,2650.5,2648.04,2650.08
2024-11-21 01:00:00,2649.8,2652.94,2648.63,2652.22
2024-11-21 02:00:00,2652.21,2658.82,2651.82,2658.43
2024-11-21 03:00:00,2658.61,2660.41,2651.81,2653.29
2024-11-21 04:00:00,2653.45,2658.23,2652.52,2653.66
2024-11-21 05:00:00,2653.6,2657.14,2650.38,2656.92
2024-11-21 06:00:00,2656.91,2658.93,2656.86,2656.98
2024-11-21 07:00:00,2657.0,2658.14,2654.63,2656.87
2024-11-21 08:00:00,2656.93,2662.19,2656.59,2661.39
2024-11-21 09:00:00,2661.15,2664.48,2660.07,2663.08
2024-11-21 10:00:00,2662.92,2670.32,2662.03,2668.85
2024-11-21 11:00:00,2668.81,2671.66,2663.53,2668.83
2024-11-21 12:00:00,2668.84,2670.31,2665.09,2669.88
2024-11-21 13:00:00,2669.93,2673.47,2668.31,2671.51
2024-11-21 14:00:00,2671.59,2671.81,2663.05,2663.31
2024-11-21 15:00:00,2663.18,2667.64,2660.46,2665.44
2024-11-21 16:00:00,2665.53,2671.56,2661.49,2664.9
2024-11-21 17:00:00,2664.77,2670.52,2664.42,2667.75
2024-11-21 18:00:00,2667.8,2669.69,2661.32,2664.69
2024-11-21 19:00:00,2664.67,2672.82,2661.78,2671.79
2024-11-21 20:00:00,2671.85,2673.02,2669.03,2672.41
2024-11-21 21:00:00,2672.41,2673.44,2667.86,2669.64
2024-11-21 22:00:00,2669.7,2671.83,2668.59,2671.53
2024-11-21 23:00:00,2671.54,2671.87,2668.02,2669.41
2024-11-22 01:00:00,2669.66,2670.0,2668.21,2669.23
2024-11-22 02:00:00,2669.23,2673.54,2668.94,2673.09
2024-11-22 03:00:00,2673.11,2679.45,2673.11,2677.87
2024-11-22 04:00:00,2677.74,2686.41,2677.3,2686.01
2024-11-22 05:00:00,2686.01,2690.54,2681.47,2686.18
2024-11-22 06:00:00,2686.23,2692.26,2682.94,2688.75
2024-11-22 07:00:00,2688.89,2689.11,2683.14,2686.59
2024-11-22 08:00:00,2686.65,2693.23,2685.9,2692.75
2024-11-22 09:00:00,2692.86,2698.93,2690.49,2696.38
2024-11-22 10:00:00,2696.27,2700.39,2694.78,2697.33
2024-11-22 11:00:00,2697.29,2707.44,2693.58,2703.26
2024-11-22 12:00:00,2703.45,2708.56,2702.66,2707.67
2024-11-22 13:00:00,2707.74,2709.99,2697.07,2698.8
2024-11-22 14:00:00,2698.8,2704.86,2697.11,2702.98
2024-11-22 15:00:00,2702.79,2704.13,2689.4,2692.91
2024-11-22 16:00:00,2693.04,2696.28,2684.6,2694.1
2024-11-22 17:00:00,2694.38,2704.98,2694.38,2703.66
2024-11-22 18:00:00,2703.79,2706.59,2700.84,2705.14
2024-11-22 19:00:00,2705.15,2707.26,2703.58,2706.8
2024-11-22 20:00:00,2706.82,2711.42,2706.71,2710.89
2024-11-22 21:00:00,2711.0,2711.41,2707.02,2708.2
2024-11-22 22:00:00,2708.12,2708.86,2705.12,2705.96
2024-11-22 23:00:00,2705.83,2715.5,2705.83,2715.34
2024-11-25 01:00:00,2692.25,2721.31,2691.7,2719.87
2024-11-25 02:00:00,2719.84,2720.1,2709.86,2710.59
2024-11-25 03:00:00,2710.87,2710.87,2694.9,2701.19
2024-11-25 04:00:00,2701.3,2704.47,2692.38,2695.2
2024-11-25 05:00:00,2695.21,2697.41,2659.03,2672.11
2024-11-25 06:00:00,2672.11,2676.34,2663.91,2672.5
2024-11-25 07:00:00,2672.6,2674.02,2657.72,2664.78
2024-11-25 08:00:00,2664.95,2669.93,2661.74,2666.93
2024-11-25 09:00:00,2666.95,2672.58,2663.86,2667.82
2024-11-25 10:00:00,2667.74,2673.62,2667.21,2672.01
2024-11-25 11:00:00,2672.03,2675.15,2669.84,2673.88
2024-11-25 12:00:00,2673.77,2678.05,2668.86,2677.72
2024-11-25 13:00:00,2677.65,2688.73,2677.65,2686.78
2024-11-25 14:00:00,2686.82,2686.92,2679.97,2680.92
2024-11-25 15:00:00,2680.75,2687.8,2676.72,2678.31
2024-11-25 16:00:00,2678.28,2678.75,2633.67,2641.34
2024-11-25 17:00:00,2641.36,2641.7,2626.32,2628.35
2024-11-25 18:00:00,2628.41,2639.37,2628.41,2632.08
2024-11-25 19:00:00,2631.99,2634.19,2624.62,2627.8
2024-11-25 20:00:00,2627.67,2628.49,2615.6,2618.74
2024-11-25 21:00:00,2618.72,2626.23,2618.26,2625.65
2024-11-25 22:00:00,2625.74,2628.76,2622.69,2626.02
2024-11-25 23:00:00,2625.99,2628.32,2625.0,2625.46
2024-11-26 01:00:00,2625.01,2628.45,2604.86,2610.42
2024-11-26 02:00:00,2610.42,2624.4,2608.41,2619.9
2024-11-26 03:00:00,2619.88,2632.15,2618.13,2628.06
2024-11-26 04:00:00,2628.13,2630.44,2624.97,2625.35
2024-11-26 05:00:00,2625.33,2631.05,2622.96,2630.34
2024-11-26 06:00:00,2630.36,2631.42,2625.05,2626.33
2024-11-26 07:00:00,2626.37,2626.43,2617.83,2624.34
2024-11-26 08:00:00,2624.4,2625.95,2621.1,2622.06
2024-11-26 09:00:00,2621.96,2622.86,2610.89,2614.13
2024-11-26 10:00:00,2614.03,2618.24,2612.51,2613.47
2024-11-26 11:00:00,2613.39,2627.06,2612.88,2625.98
2024-11-26 12:00:00,2626.04,2633.13,2625.1,2631.37
2024-11-26 13:00:00,2631.38,2633.21,2627.66,2633.12
2024-11-26 14:00:00,2633.24,2634.74,2629.29,2630.95
2024-11-26 15:00:00,2630.96,2641.9,2624.03,2629.96
2024-11-26 16:00:00,2629.84,2633.78,2616.84,2622.05
2024-11-26 17:00:00,2622.02,2632.76,2620.25,2629.4
2024-11-26 18:00:00,2629.56,2631.4,2626.4,2628.71
2024-11-26 19:00:00,2628.6,2628.61,2624.97,2625.02
2024-11-26 20:00:00,2624.99,2624.99,2619.56,2622.61
2024-11-26 21:00:00,2623.16,2628.89,2622.41,2628.06
2024-11-26 22:00:00,2628.06,2632.85,2627.49,2631.7
2024-11-26 23:00:00,2631.73,2633.53,2630.73,2633.02
2024-11-27 01:00:00,2630.47,2634.15,2630.16,2632.29
2024-11-27 02:00:00,2632.29,2633.09,2627.26,2627.74
2024-11-27 03:00:00,2627.81,2632.71,2627.0,2631.46
2024-11-27 04:00:00,2631.38,2640.47,2631.16,2637.58
2024-11-27 05:00:00,2637.59,2639.39,2635.89,2637.72
2024-11-27 06:00:00,2637.68,2640.57,2636.59,2638.98
2024-11-27 07:00:00,2638.97,2645.75,2638.15,2642.02
2024-11-27 08:00:00,2642.11,2647.95,2638.97,2647.68
2024-11-27 09:00:00,2647.71,2648.41,2645.9,2646.6
2024-11-27 10:00:00,2646.24,2653.67,2645.22,2653.55
2024-11-27 11:00:00,2653.61,2653.79,2647.82,2648.31
2024-11-27 12:00:00,2648.32,2649.91,2647.73,2648.58
2024-11-27 13:00:00,2648.69,2652.34,2643.46,2651.11
2024-11-27 14:00:00,2651.12,2655.01,2649.54,2651.19
2024-11-27 15:00:00,2651.25,2658.2,2645.81,2656.26
2024-11-27 16:00:00,2656.19,2656.78,2649.12,2651.24
2024-11-27 17:00:00,2651.05,2651.5,2635.52,2642.59
2024-11-27 18:00:00,2642.47,2644.24,2638.15,2638.97
2024-11-27 19:00:00,2639.0,2642.77,2635.37,2637.3
2024-11-27 20:00:00,2637.26,2640.75,2636.56,2638.96
2024-11-27 21:00:00,2638.98,2639.45,2633.89,2634.73
2024-11-27 22:00:00,2634.67,2638.97,2634.25,2636.94
2024-11-27 23:00:00,2636.93,2637.47,2634.76,2635.95
2024-11-28 01:00:00,2637.8,2638.04,2636.27,2637.1
2024-11-28 02:00:00,2637.12,2638.38,2635.09,2635.68
2024-11-28 03:00:00,2635.69,2636.25,2620.92,2628.78
2024-11-28 04:00:00,2628.82,2630.16,2625.59,2628.26
2024-11-28 05:00:00,2628.18,2632.11,2625.71,2630.28
2024-11-28 06:00:00,2630.29,2634.01,2629.34,2631.27
2024-11-28 07:00:00,2631.28,2633.96,2630.13,2633.41
2024-11-28 08:00:00,2633.42,2639.6,2631.86,2636.78
2024-11-28 09:00:00,2636.81,2639.34,2634.57,2637.39
2024-11-28 10:00:00,2637.2,2646.24,2635.69,2644.0
2024-11-28 11:00:00,2644.03,2647.92,2642.74,2646.14
2024-11-28 12:00:00,2646.14,2649.57,2644.84,2647.55
2024-11-28 13:00:00,2647.55,2649.49,2644.92,2646.92
2024-11-28 14:00:00,2646.92,2647.23,2643.91,2646.01
2024-11-28 15:00:00,2645.98,2647.82,2642.74,2647.09
2024-11-28 16:00:00,2647.08,2647.95,2640.83,2641.28
2024-11-28 17:00:00,2641.15,2643.1,2636.24,2638.14
2024-11-28 18:00:00,2638.15,2642.48,2637.5,2642.02
2024-11-28 19:00:00,2642.09,2642.27,2639.59,2640.92
2024-11-28 20:00:00,2640.91,2641.34,2639.46,2639.8
2024-11-28 21:00:00,2639.8,2639.94,2636.96,2637.07
2024-11-29 01:00:00,2637.58,2639.4,2637.24,2638.8
2024-11-29 02:00:00,2638.79,2639.18,2635.68,2636.08
2024-11-29 03:00:00,2636.06,2647.18,2634.03,2644.95
2024-11-29 04:00:00,2644.94,2662.77,2644.82,2657.41
2024-11-29 05:00:00,2657.42,2660.55,2654.8,2660.06
2024-11-29 06:00:00,2660.13,2664.28,2658.36,2659.85
2024-11-29 07:00:00,2659.85,2664.03,2659.38,2662.35
2024-11-29 08:00:00,2662.3,2666.37,2661.72,2665.17
2024-11-29 09:00:00,2665.31,2665.46,2658.98,2660.56
2024-11-29 10:00:00,2660.55,2662.53,2654.56,2657.32
2024-11-29 11:00:00,2657.18,2664.72,2655.95,2664.17
2024-11-29 12:00:00,2664.17,2665.85,2661.31,2662.76
2024-11-29 13:00:00,2662.75,2664.34,2659.45,2659.59
2024-11-29 14:00:00,2659.59,2664.94,2659.02,2660.06
2024-11-29 15:00:00,2660.26,2663.29,2656.22,2657.98
2024-11-29 16:00:00,2658.0,2662.7,2651.86,2653.47
2024-11-29 17:00:00,2653.59,2658.87,2650.68,2658.87
2024-11-29 18:00:00,2658.92,2662.28,2657.92,2662.13
2024-11-29 19:00:00,2662.13,2662.27,2657.49,2660.5
2024-11-29 20:00:00,2660.53,2660.53,2651.64,2652.75
2024-11-29 21:00:00,2652.54,2653.01,2648.54,2650.33
2024-12-02 01:00:00,2652.01,2652.69,2643.01,2645.74
2024-12-02 02:00:00,2645.91,2647.64,2630.18,2637.45
2024-12-02 03:00:00,2637.41,2639.0,2622.92,2635.88
2024-12-02 04:00:00,2635.9,2638.04,2625.75,2626.76
2024-12-02 05:00:00,2626.84,2631.01,2624.07,2629.27
2024-12-02 06:00:00,2629.33,2630.45,2626.17,2628.59
2024-12-02 07:00:00,2628.58,2628.73,2621.92,2623.14
2024-12-02 08:00:00,2623.12,2627.67,2621.86,2625.99
2024-12-02 09:00:00,2625.94,2633.6,2625.27,2629.89
2024-12-02 10:00:00,2629.53,2632.79,2626.6,2629.48
2024-12-02 11:00:00,2629.36,2636.82,2628.59,2633.64
2024-12-02 12:00:00,2633.53,2637.62,2633.33,2635.82
2024-12-02 13:00:00,2635.81,2646.27,2635.69,2641.79
2024-12-02 14:00:00,2641.75,2645.1,2639.12,2640.89
2024-12-02 15:00:00,2640.44,2648.81,2637.03,2646.97
2024-12-02 16:00:00,2646.96,2651.5,2642.52,2645.17
2024-12-02 17:00:00,2644.34,2649.31,2640.27,2642.3
2024-12-02 18:00:00,2642.39,2644.32,2638.59,2641.27
2024-12-02 19:00:00,2641.34,2641.98,2637.32,2638.81
2024-12-02 20:00:00,2638.79,2638.89,2633.59,2637.0
2024-12-02 21:00:00,2636.99,2640.25,2636.6,2637.58
2024-12-02 22:00:00,2637.47,2644.13,2635.32,2637.2
2024-12-02 23:00:00,2637.05,2639.04,2636.46,2638.62
2024-12-03 01:00:00,2639.23,2642.86,2638.61,2642.18
2024-12-03 02:00:00,2642.21,2644.3,2640.58,2641.09
2024-12-03 03:00:00,2641.1,2645.13,2634.11,2636.54
2024-12-03 04:00:00,2636.53,2639.11,2634.52,2637.06
2024-12-03 05:00:00,2637.05,2640.66,2636.3,2640.48
2024-12-03 06:00:00,2640.42,2642.96,2638.44,2639.86
2024-12-03 07:00:00,2639.85,2641.98,2637.15,2641.14
2024-12-03 08:00:00,2641.22,2650.05,2641.22,2646.85
2024-12-03 09:00:00,2646.82,2647.62,2644.42,2644.61
2024-12-03 10:00:00,2644.38,2645.38,2639.27,2645.04
2024-12-03 11:00:00,2645.18,2648.02,2643.95,2643.98
2024-12-03 12:00:00,2644.1,2645.57,2642.52,2642.81
2024-12-03 13:00:00,2642.8,2645.6,2642.68,2643.7
2024-12-03 14:00:00,2643.64,2644.25,2638.22,2639.83
2024-12-03 15:00:00,2639.71,2653.61,2637.78,2652.85
2024-12-03 16:00:00,2652.94,2655.56,2645.72,2645.95
2024-12-03 17:00:00,2645.99,2646.36,2635.22,2640.42
2024-12-03 18:00:00,2640.39,2648.65,2638.93,2648.32
2024-12-03 19:00:00,2648.23,2648.76,2643.37,2647.0
2024-12-03 20:00:00,2647.02,2649.11,2643.15,2645.78
2024-12-03 21:00:00,2645.92,2646.27,2640.26,2640.95
2024-12-03 22:00:00,2640.95,2644.17,2640.68,2642.07
2024-12-03 23:00:00,2642.04,2643.98,2641.95,2643.5
2024-12-04 01:00:00,2643.29,2643.29,2641.14,2642.78
2024-12-04 02:00:00,2642.77,2643.57,2639.54,2640.57
2024-12-04 03:00:00,2640.46,2643.28,2637.76,2642.24
2024-12-04 04:00:00,2642.11,2648.07,2642.0,2645.85
2024-12-04 05:00:00,2645.84,2647.85,2643.17,2644.52
2024-12-04 06:00:00,2644.49,2648.61,2643.75,2648.41
2024-12-04 07:00:00,2648.42,2651.15,2647.55,2649.75
2024-12-04 08:00:00,2649.78,2651.37,2647.42,2649.23
2024-12-04 09:00:00,2649.24,2649.24,2640.34,2641.41
2024-12-04 10:00:00,2641.32,2642.17,2636.66,2641.23
2024-12-04 11:00:00,2641.05,2642.76,2638.63,2640.88
2024-12-04 12:00:00,2640.97,2644.54,2640.27,2644.4
2024-12-04 13:00:00,2644.41,2647.67,2643.41,2646.24
2024-12-04 14:00:00,2646.24,2646.53,2636.28,2637.1
2024-12-04 15:00:00,2636.65,2649.19,2632.31,2648.46
2024-12-04 16:00:00,2648.48,2653.47,2645.02,2648.81
2024-12-04 17:00:00,2651.0,2656.99,2647.99,2655.05
2024-12-04 18:00:00,2655.05,2655.57,2646.98,2649.73
2024-12-04 19:00:00,2649.28,2652.96,2648.36,2651.38
2024-12-04 20:00:00,2651.39,2652.92,2648.82,2649.03
2024-12-04 21:00:00,2648.9,2655.41,2646.84,2651.64
2024-12-04 22:00:00,2651.58,2651.88,2648.06,2650.05
2024-12-04 23:00:00,2650.34,2651.26,2648.97,2649.88
2024-12-05 01:00:00,2649.6,2651.67,2647.74,2650.41
2024-12-05 02:00:00,2650.43,2650.48,2647.78,2648.45
2024-12-05 03:00:00,2648.47,2650.68,2646.24,2647.07
2024-12-05 04:00:00,2647.1,2649.71,2645.28,2646.56
2024-12-05 05:00:00,2646.52,2649.33,2644.69,2648.93
2024-12-05 06:00:00,2648.88,2649.63,2645.8,2646.33
2024-12-05 07:00:00,2646.27,2655.54,2645.59,2653.14
2024-12-05 08:00:00,2653.04,2654.11,2646.63,2646.87
2024-12-05 09:00:00,2646.9,2650.94,2645.44,2648.72
2024-12-05 10:00:00,2648.82,2650.19,2642.02,2643.2
2024-12-05 11:00:00,2643.22,2646.2,2641.87,2644.82
2024-12-05 12:00:00,2644.78,2650.33,2644.71,2648.74
2024-12-05 13:00:00,2648.74,2652.66,2648.19,2651.25
2024-12-05 14:00:00,2651.35,2653.33,2647.52,2653.25
2024-12-05 15:00:00,2653.24,2654.49,2644.34,2648.91
2024-12-05 16:00:00,2648.9,2650.2,2639.63,2640.4
2024-12-05 17:00:00,2640.27,2641.92,2631.84,2640.23
2024-12-05 18:00:00,2640.23,2643.41,2632.85,2635.15
2024-12-05 19:00:00,2635.15,2635.95,2623.7,2628.01
2024-12-05 20:00:00,2627.98,2629.64,2623.52,2629.59
2024-12-05 21:00:00,2629.63,2631.68,2628.62,2629.8
2024-12-05 22:00:00,2629.77,2631.72,2627.97,2631.25
2024-12-05 23:00:00,2631.38,2632.4,2630.89,2631.66
2024-12-06 01:00:00,2631.76,2633.82,2631.42,2633.75
2024-12-06 02:00:00,2633.76,2633.76,2628.16,2628.42
2024-12-06 03:00:00,2628.46,2630.46,2612.32,2617.61
2024-12-06 04:00:00,2617.61,2625.41,2616.94,2625.29
2024-12-06 05:00:00,2625.28,2642.43,2625.05,2640.7
2024-12-06 06:00:00,2640.67,2644.35,2640.02,2642.18
2024-12-06 07:00:00,2642.15,2642.59,2635.25,2638.02
2024-12-06 08:00:00,2637.98,2642.29,2636.28,2639.24
2024-12-06 09:00:00,2639.24,2640.15,2636.04,2639.74
2024-12-06 10:00:00,2639.9,2645.2,2637.74,2644.26
2024-12-06 11:00:00,2644.27,2645.6,2639.82,2640.68
2024-12-06 12:00:00,2640.74,2640.83,2633.55,2634.15
2024-12-06 13:00:00,2634.1,2639.26,2632.46,2638.47
2024-12-06 14:00:00,2638.32,2641.5,2635.73,2638.45
2024-12-06 15:00:00,2638.52,2643.34,2631.01,2635.61
2024-12-06 16:00:00,2635.57,2638.8,2624.03,2635.07
2024-12-06 17:00:00,2635.47,2640.49,2632.5,2637.51
2024-12-06 18:00:00,2637.59,2641.62,2635.4,2640.41
2024-12-06 19:00:00,2640.22,2640.61,2634.17,2635.0
2024-12-06 20:00:00,2634.86,2639.0,2634.09,2637.17
2024-12-06 21:00:00,2637.3,2637.41,2633.01,2634.86
2024-12-06 22:00:00,2634.97,2636.34,2631.49,2631.96
2024-12-06 23:00:00,2631.88,2633.71,2631.07,2632.67
2024-12-09 01:00:00,2643.88,2648.18,2636.17,2640.03
2024-12-09 02:00:00,2640.03,2640.03,2627.57,2631.0
2024-12-09 03:00:00,2631.0,2650.49,2630.93,2646.72
2024-12-09 04:00:00,2646.7,2648.66,2640.94,2646.09
2024-12-09 05:00:00,2646.11,2646.59,2638.32,2638.84
2024-12-09 06:00:00,2638.8,2639.31,2634.59,2635.95
2024-12-09 07:00:00,2635.94,2640.37,2635.89,2638.37
2024-12-09 08:00:00,2638.35,2644.48,2638.23,2643.88
2024-12-09 09:00:00,2643.71,2651.15,2643.06,2650.55
2024-12-09 10:00:00,2650.76,2651.04,2646.1,2649.34
2024-12-09 11:00:00,2649.31,2657.47,2648.78,2655.64
2024-12-09 12:00:00,2655.71,2658.38,2653.52,2657.48
2024-12-09 13:00:00,2657.45,2660.35,2653.38,2656.29
2024-12-09 14:00:00,2656.32,2658.3,2653.42,2656.22
2024-12-09 15:00:00,2656.18,2666.26,2654.7,2665.54
2024-12-09 16:00:00,2665.72,2675.19,2662.68,2673.84
2024-12-09 17:00:00,2674.02,2676.32,2666.68,2668.32
2024-12-09 18:00:00,2668.28,2670.54,2665.57,2667.62
2024-12-09 19:00:00,2667.65,2669.25,2663.59,2664.51
2024-12-09 20:00:00,2664.6,2664.62,2661.66,2663.01
2024-12-09 21:00:00,2662.95,2663.31,2658.87,2660.18
2024-12-09 22:00:00,2660.2,2660.2,2656.68,2657.89
2024-12-09 23:00:00,2657.86,2660.92,2657.82,2660.18
2024-12-10 01:00:00,2660.85,2661.67,2659.55,2660.53
2024-12-10 02:00:00,2660.51,2665.44,2657.93,2664.95
2024-12-10 03:00:00,2665.1,2668.63,2660.58,2667.47
2024-12-10 04:00:00,2667.51,2671.44,2666.16,2669.02
2024-12-10 05:00:00,2669.03,2671.7,2665.44,2669.89
2024-12-10 06:00:00,2669.92,2673.81,2669.63,2670.3
2024-12-10 07:00:00,2670.32,2671.64,2668.28,2668.88
2024-12-10 08:00:00,2668.72,2670.86,2665.71,2670.04
2024-12-10 09:00:00,2670.04,2670.79,2663.69,2664.64
2024-12-10 10:00:00,2664.66,2665.57,2661.28,2663.24
2024-12-10 11:00:00,2663.15,2666.97,2661.64,2664.99
2024-12-10 12:00:00,2665.04,2676.73,2664.44,2675.47
2024-12-10 13:00:00,2675.49,2675.49,2669.77,2674.61
2024-12-10 14:00:00,2674.62,2679.04,2672.87,2677.73
2024-12-10 15:00:00,2677.78,2681.97,2672.31,2680.38
2024-12-10 16:00:00,2680.37,2691.73,2679.45,2688.88
2024-12-10 17:00:00,2689.06,2690.38,2684.3,2687.32
2024-12-10 18:00:00,2687.27,2692.42,2684.62,2692.13
2024-12-10 19:00:00,2692.22,2695.46,2690.17,2694.32
2024-12-10 20:00:00,2694.29,2695.17,2691.87,2692.45
2024-12-10 21:00:00,2692.35,2694.55,2691.11,2692.01
2024-12-10 22:00:00,2691.96,2693.01,2690.91,2691.61
2024-12-10 23:00:00,2691.38,2694.26,2691.27,2693.8
2024-12-11 01:00:00,2693.98,2698.26,2693.58,2695.82
2024-12-11 02:00:00,2695.82,2701.67,2693.34,2701.06
2024-12-11 03:00:00,2701.06,2703.6,2696.49,2699.8
2024-12-11 04:00:00,2700.15,2704.06,2697.29,2698.82
2024-12-11 05:00:00,2698.03,2702.12,2693.26,2695.34
2024-12-11 06:00:00,2695.31,2696.16,2682.3,2684.31
2024-12-11 07:00:00,2684.25,2692.69,2674.85,2687.71
2024-12-11 08:00:00,2686.89,2697.84,2686.78,2695.28
2024-12-11 09:00:00,2694.89,2695.95,2686.98,2689.0
2024-12-11 10:00:00,2689.2,2695.76,2687.64,2690.8
2024-12-11 11:00:00,2690.71,2696.06,2685.94,2695.73
2024-12-11 12:00:00,2695.85,2699.48,2692.11,2694.55
2024-12-11 13:00:00,2694.34,2697.5,2692.71,2696.28
2024-12-11 14:00:00,2696.26,2697.55,2693.58,2695.26
2024-12-11 15:00:00,2695.16,2702.29,2690.5,2701.06
2024-12-11 16:00:00,2701.07,2707.02,2696.48,2706.39
2024-12-11 17:00:00,2706.44,2716.12,2705.43,2712.96
2024-12-11 18:00:00,2713.09,2718.52,2711.16,2715.1
2024-12-11 19:00:00,2715.1,2719.89,2714.27,2717.98
2024-12-11 20:00:00,2717.93,2721.07,2713.77,2713.97
2024-12-11 21:00:00,2713.92,2719.64,2713.09,2717.96
2024-12-11 22:00:00,2718.05,2720.05,2716.26,2717.03
2024-12-11 23:00:00,2716.78,2718.74,2715.63,2717.95
2024-12-12 01:00:00,2717.58,2720.37,2716.16,2719.92
2024-12-12 02:00:00,2719.99,2724.29,2718.76,2724.12
2024-12-12 03:00:00,2724.31,2726.15,2700.32,2710.39
2024-12-12 04:00:00,2710.38,2710.87,2703.54,2705.75
2024-12-12 05:00:00,2705.63,2711.17,2704.93,2710.25
2024-12-12 06:00:00,2710.26,2714.93,2708.99,2712.44
2024-12-12 07:00:00,2712.46,2716.24,2711.45,2713.3
2024-12-12 08:00:00,2713.27,2718.22,2709.83,2718.0
2024-12-12 09:00:00,2718.02,2720.3,2715.23,2715.98
2024-12-12 10:00:00,2716.01,2719.52,2714.89,2718.04
2024-12-12 11:00:00,2718.04,2718.75,2713.81,2715.0
2024-12-12 12:00:00,2714.66,2715.79,2709.31,2711.53
2024-12-12 13:00:00,2711.53,2713.38,2707.07,2710.89
2024-12-12 14:00:00,2710.92,2712.4,2705.82,2706.42
2024-12-12 15:00:00,2706.54,2710.95,2697.18,2697.45
2024-12-12 16:00:00,2697.23,2699.54,2680.81,2686.68
2024-12-12 17:00:00,2686.65,2688.24,2675.03,2679.75
2024-12-12 18:00:00,2678.96,2683.66,2677.01,2683.44
2024-12-12 19:00:00,2683.41,2686.64,2681.36,2686.36
2024-12-12 20:00:00,2686.33,2687.01,2682.79,2684.24
2024-12-12 21:00:00,2684.34,2686.76,2682.7,2683.14
2024-12-12 22:00:00,2683.21,2683.71,2679.59,2679.89
2024-12-12 23:00:00,2679.94,2682.8,2679.46,2680.55
2024-12-13 01:00:00,2681.0,2681.42,2679.3,2680.36
2024-12-13 02:00:00,2680.13,2685.46,2678.42,2685.42
2024-12-13 03:00:00,2685.34,2692.77,2685.19,2689.96
2024-12-13 04:00:00,2689.96,2691.24,2684.37,2686.59
2024-12-13 05:00:00,2686.56,2691.26,2685.99,2687.94
2024-12-13 06:00:00,2687.97,2688.75,2685.17,2687.32
2024-12-13 07:00:00,2687.47,2689.29,2685.11,2688.28
2024-12-13 08:00:00,2688.28,2690.51,2683.25,2689.57
2024-12-13 09:00:00,2689.3,2690.17,2680.87,2683.07
2024-12-13 10:00:00,2682.78,2684.71,2674.54,2674.98
2024-12-13 11:00:00,2674.65,2676.94,2667.4,2668.77
2024-12-13 12:00:00,2668.87,2669.96,2665.11,2666.7
2024-12-13 13:00:00,2666.66,2669.46,2664.34,2664.9
2024-12-13 14:00:00,2664.82,2672.74,2662.79,2672.46
2024-12-13 15:00:00,2672.46,2672.92,2659.65,2662.06
2024-12-13 16:00:00,2661.95,2664.02,2657.37,2660.17
2024-12-13 17:00:00,2660.12,2662.56,2654.49,2659.91
2024-12-13 18:00:00,2659.66,2664.61,2658.73,2662.09
2024-12-13 19:00:00,2662.2,2662.25,2655.71,2656.33
2024-12-13 20:00:00,2656.36,2657.09,2652.18,2654.18
2024-12-13 21:00:00,2654.35,2655.3,2652.29,2652.95
2024-12-13 22:00:00,2652.95,2653.45,2646.39,2647.78
