Date,open,high,low,close,tick_volume
2021-02-10 13:45:00,1842.16,1843.0,1840.68,1840.83,986
2021-02-10 14:00:00,1840.83,1841.48,1839.33,1840.34,1676
2021-02-10 14:15:00,1840.33,1841.59,1839.65,1840.3,1203
2021-02-10 14:30:00,1840.3,1840.68,1839.67,1840.58,1112
2021-02-10 14:45:00,1840.59,1840.71,1837.71,1838.51,1779
2021-02-10 15:00:00,1838.43,1845.19,1837.73,1844.31,2301
2021-02-10 15:15:00,1844.23,1844.67,1841.99,1842.33,1826
2021-02-10 15:30:00,1842.16,1855.31,1842.03,1853.72,4760
2021-02-10 15:45:00,1853.72,1854.84,1850.48,1851.17,2868
2021-02-10 16:00:00,1851.14,1853.79,1850.07,1851.43,2330
2021-02-10 16:15:00,1851.53,1852.84,1846.24,1846.93,2599
2021-02-10 16:30:00,1846.9,1847.87,1842.37,1845.95,3726
2021-02-10 16:45:00,1846.04,1847.13,1840.83,1841.71,3070
2021-02-10 17:00:00,1841.6,1844.85,1841.19,1844.13,2872
2021-02-10 17:15:00,1844.12,1845.54,1837.36,1841.02,4421
2021-02-10 17:30:00,1841.11,1842.67,1835.83,1836.59,3456
2021-02-10 17:45:00,1836.69,1841.24,1836.33,1841.1,3554
2021-02-10 18:00:00,1841.1,1841.26,1836.34,1836.38,2869
2021-02-10 18:15:00,1836.37,1839.36,1834.92,1838.59,2694
2021-02-10 18:30:00,1838.59,1840.18,1838.0,1839.0,1999
2021-02-10 18:45:00,1839.0,1841.6,1838.78,1841.17,1609
2021-02-10 19:00:00,1841.15,1841.2,1837.75,1840.6,2144
2021-02-10 19:15:00,1840.55,1841.05,1839.87,1840.09,1500
2021-02-10 19:30:00,1840.08,1841.4,1839.73,1840.74,1344
2021-02-10 19:45:00,1840.71,1842.9,1840.68,1842.22,1563
2021-02-10 20:00:00,1842.3,1843.2,1841.8,1842.42,1177
2021-02-10 20:15:00,1842.39,1843.03,1841.33,1842.01,1051
2021-02-10 20:30:00,1842.06,1843.23,1841.72,1842.81,944
2021-02-10 20:45:00,1842.79,1843.61,1842.17,1843.0,1132
2021-02-10 21:00:00,1842.98,1843.72,1842.3,1842.66,1086
2021-02-10 21:15:00,1842.64,1844.1,1842.23,1844.02,1090
2021-02-10 21:30:00,1844.04,1846.28,1843.65,1844.89,1329
2021-02-10 21:45:00,1844.91,1845.06,1843.12,1843.12,1178
2021-02-10 22:00:00,1843.03,1843.31,1841.51,1841.89,1023
2021-02-10 22:15:00,1841.89,1841.99,1840.81,1841.86,819
2021-02-10 22:30:00,1841.86,1842.37,1840.94,1840.98,865
2021-02-10 22:45:00,1841.06,1842.47,1840.79,1842.44,1008
2021-02-10 23:00:00,1842.46,1842.88,1842.21,1842.49,601
2021-02-10 23:15:00,1842.5,1842.62,1842.05,1842.16,268
2021-02-10 23:30:00,1842.14,1842.72,1841.98,1842.4,410
2021-02-10 23:45:00,1842.33,1842.65,1842.24,1842.35,240
2021-02-11 01:00:00,1843.91,1844.24,1843.76,1844.1,274
2021-02-11 01:15:00,1844.05,1844.23,1843.32,1843.55,345
2021-02-11 01:30:00,1843.55,1843.55,1841.87,1841.98,301
2021-02-11 01:45:00,1841.98,1842.51,1841.63,1842.01,322
2021-02-11 02:00:00,1842.04,1842.16,1841.02,1841.25,472
2021-02-11 02:15:00,1841.25,1841.89,1840.79,1841.76,591
2021-02-11 02:30:00,1841.74,1842.18,1840.35,1840.64,525
2021-02-11 02:45:00,1840.69,1840.9,1839.65,1839.77,555
2021-02-11 03:00:00,1839.73,1841.05,1839.22,1840.58,592
2021-02-11 03:15:00,1840.59,1841.23,1840.01,1840.64,492
2021-02-11 03:30:00,1840.64,1841.0,1837.43,1838.82,897
2021-02-11 03:45:00,1838.82,1839.6,1837.84,1838.83,674
2021-02-11 04:00:00,1838.84,1838.84,1836.47,1837.77,707
2021-02-11 04:15:00,1837.77,1838.22,1836.7,1837.13,753
2021-02-11 04:30:00,1837.07,1837.42,1835.05,1837.33,850
2021-02-11 04:45:00,1837.33,1838.2,1836.87,1837.9,755
2021-02-11 05:00:00,1837.9,1838.51,1837.05,1837.11,576
2021-02-11 05:15:00,1837.11,1837.22,1834.05,1836.49,824
2021-02-11 05:30:00,1836.47,1837.18,1835.52,1836.85,646
2021-02-11 05:45:00,1836.85,1837.49,1836.15,1837.48,689
2021-02-11 06:00:00,1837.47,1838.32,1836.93,1838.15,723
2021-02-11 06:15:00,1838.16,1838.33,1837.11,1837.25,534
2021-02-11 06:30:00,1837.29,1837.84,1836.51,1836.69,572
2021-02-11 06:45:00,1836.71,1837.03,1835.56,1835.87,517
2021-02-11 07:00:00,1835.91,1836.34,1835.24,1835.88,518
2021-02-11 07:15:00,1835.94,1837.19,1835.76,1837.0,659
2021-02-11 07:30:00,1837.0,1837.39,1835.91,1836.82,506
2021-02-11 07:45:00,1836.78,1837.39,1836.29,1836.93,544
2021-02-11 08:00:00,1836.92,1837.45,1836.37,1837.05,555
2021-02-11 08:15:00,1837.11,1837.34,1836.49,1836.94,531
2021-02-11 08:30:00,1836.9,1838.16,1836.88,1837.9,680
2021-02-11 08:45:00,1837.88,1843.92,1837.87,1842.54,1303
2021-02-11 09:00:00,1842.53,1843.92,1841.78,1842.53,1413
2021-02-11 09:15:00,1842.51,1843.64,1841.18,1843.61,1013
2021-02-11 09:30:00,1843.58,1843.93,1842.19,1842.63,1224
2021-02-11 09:45:00,1842.63,1843.33,1841.94,1843.14,1057
2021-02-11 10:00:00,1843.17,1844.98,1842.03,1843.5,2105
2021-02-11 10:15:00,1843.5,1845.87,1842.95,1843.59,1517
2021-02-11 10:30:00,1843.62,1844.31,1842.08,1842.29,1258
2021-02-11 10:45:00,1842.33,1842.85,1841.1,1842.28,1230
2021-02-11 11:00:00,1842.29,1843.24,1841.53,1843.06,1057
2021-02-11 11:15:00,1843.1,1844.78,1842.94,1844.18,1183
2021-02-11 11:30:00,1844.18,1844.2,1841.92,1842.53,994
2021-02-11 11:45:00,1842.53,1843.22,1842.47,1842.61,825
2021-02-11 12:00:00,1842.66,1842.7,1841.73,1842.16,692
2021-02-11 12:15:00,1842.18,1843.04,1841.98,1842.2,635
2021-02-11 12:30:00,1842.21,1842.48,1841.15,1841.66,774
2021-02-11 12:45:00,1841.67,1842.08,1840.41,1840.53,647
2021-02-11 13:00:00,1840.53,1841.17,1839.72,1840.28,672
2021-02-11 13:15:00,1840.25,1841.58,1840.24,1840.51,686
2021-02-11 13:30:00,1840.51,1841.98,1839.52,1841.26,991
2021-02-11 13:45:00,1841.26,1842.84,1841.05,1841.77,870
2021-02-11 14:00:00,1841.77,1843.31,1841.37,1842.92,932
2021-02-11 14:15:00,1842.92,1843.51,1840.77,1843.46,1052
2021-02-11 14:30:00,1843.47,1843.77,1841.86,1842.11,891
2021-02-11 14:45:00,1842.11,1843.41,1841.67,1843.35,948
2021-02-11 15:00:00,1843.35,1845.46,1843.26,1845.25,1641
2021-02-11 15:15:00,1845.24,1847.54,1844.46,1844.46,1673
2021-02-11 15:30:00,1844.45,1845.98,1842.97,1843.93,1857
2021-02-11 15:45:00,1843.97,1844.67,1843.13,1843.43,1108
2021-02-11 16:00:00,1843.43,1843.66,1840.59,1842.8,2017
2021-02-11 16:15:00,1842.8,1843.67,1841.09,1842.7,1598
2021-02-11 16:30:00,1842.56,1844.28,1838.78,1841.15,3202
2021-02-11 16:45:00,1841.32,1843.67,1841.28,1842.41,2788
2021-02-11 17:00:00,1842.46,1842.79,1840.21,1841.1,2415
2021-02-11 17:15:00,1841.13,1841.43,1838.96,1839.54,1910
2021-02-11 17:30:00,1839.6,1842.18,1837.67,1840.99,2184
2021-02-11 17:45:00,1841.01,1841.62,1838.42,1838.62,2055
2021-02-11 18:00:00,1838.62,1839.38,1836.45,1836.78,2362
2021-02-11 18:15:00,1836.78,1838.16,1836.67,1837.26,1751
2021-02-11 18:30:00,1837.26,1837.33,1835.16,1836.11,2054
2021-02-11 18:45:00,1836.11,1836.37,1828.6,1830.07,2768
2021-02-11 19:00:00,1830.04,1831.33,1826.12,1828.53,2870
2021-02-11 19:15:00,1828.53,1828.86,1823.96,1824.86,3090
2021-02-11 19:30:00,1824.85,1825.63,1823.63,1824.4,2644
2021-02-11 19:45:00,1824.38,1826.94,1823.1,1826.49,2557
2021-02-11 20:00:00,1826.53,1827.4,1823.8,1827.14,2357
2021-02-11 20:15:00,1827.18,1827.38,1824.86,1826.91,1932
2021-02-11 20:30:00,1826.89,1827.02,1825.56,1825.83,1444
2021-02-11 20:45:00,1825.78,1826.58,1825.22,1825.41,1067
2021-02-11 21:00:00,1825.41,1825.54,1823.82,1824.17,1253
2021-02-11 21:15:00,1824.17,1824.6,1823.0,1823.45,1298
2021-02-11 21:30:00,1823.48,1823.81,1821.2,1823.79,1478
2021-02-11 21:45:00,1823.77,1824.76,1823.14,1824.43,1129
2021-02-11 22:00:00,1824.43,1825.69,1823.71,1825.18,857
2021-02-11 22:15:00,1825.19,1825.74,1824.45,1824.51,790
2021-02-11 22:30:00,1824.51,1825.53,1823.51,1825.51,793
2021-02-11 22:45:00,1825.54,1826.55,1825.46,1826.26,1096
2021-02-11 23:00:00,1826.3,1826.59,1825.57,1826.4,601
2021-02-11 23:15:00,1826.4,1826.71,1825.72,1826.46,361
2021-02-11 23:30:00,1826.46,1826.52,1825.88,1826.15,379
2021-02-11 23:45:00,1826.12,1826.24,1825.3,1825.47,380
2021-02-12 01:00:00,1826.11,1826.73,1826.07,1826.56,185
2021-02-12 01:15:00,1826.57,1826.62,1825.49,1825.68,258
2021-02-12 01:30:00,1825.74,1826.08,1825.09,1826.08,240
2021-02-12 01:45:00,1826.08,1827.29,1826.08,1826.72,523
2021-02-12 02:00:00,1826.72,1827.9,1826.56,1827.79,448
2021-02-12 02:15:00,1827.79,1827.84,1826.01,1826.25,521
2021-02-12 02:30:00,1826.25,1826.25,1824.72,1825.71,573
2021-02-12 02:45:00,1825.71,1825.94,1823.72,1824.16,911
2021-02-12 03:00:00,1824.08,1825.4,1822.59,1822.66,825
2021-02-12 03:15:00,1822.66,1823.76,1822.14,1823.55,621
2021-02-12 03:30:00,1823.48,1823.98,1822.78,1823.39,545
2021-02-12 03:45:00,1823.34,1823.52,1821.74,1823.52,606
2021-02-12 04:00:00,1823.52,1823.52,1821.41,1822.75,596
2021-02-12 04:15:00,1822.74,1822.77,1821.33,1821.49,505
2021-02-12 04:30:00,1821.49,1821.49,1820.4,1820.85,463
2021-02-12 04:45:00,1820.91,1821.07,1819.36,1819.69,686
2021-02-12 05:00:00,1819.67,1821.73,1819.57,1821.11,667
2021-02-12 05:15:00,1821.2,1822.0,1821.03,1821.16,536
2021-02-12 05:30:00,1821.12,1821.72,1820.78,1821.56,443
2021-02-12 05:45:00,1821.56,1822.69,1821.52,1821.94,518
2021-02-12 06:00:00,1821.97,1822.61,1821.62,1821.8,431
2021-02-12 06:15:00,1821.8,1822.12,1821.64,1821.96,244
2021-02-12 06:30:00,1821.96,1823.57,1821.85,1823.42,543
2021-02-12 06:45:00,1823.33,1823.53,1822.38,1822.59,309
2021-02-12 07:00:00,1822.61,1822.77,1821.7,1822.36,454
2021-02-12 07:15:00,1822.33,1823.44,1822.2,1823.26,464
2021-02-12 07:30:00,1823.28,1823.41,1822.47,1823.22,403
2021-02-12 07:45:00,1823.22,1824.35,1823.16,1823.97,620
2021-02-12 08:00:00,1823.97,1824.04,1823.0,1823.28,581
2021-02-12 08:15:00,1823.26,1823.41,1822.44,1822.49,476
2021-02-12 08:30:00,1822.57,1822.66,1820.52,1820.76,773
2021-02-12 08:45:00,1820.85,1821.49,1818.73,1818.77,1017
2021-02-12 09:00:00,1818.74,1820.08,1818.61,1819.15,1190
2021-02-12 09:15:00,1819.15,1819.76,1818.43,1818.98,810
2021-02-12 09:30:00,1818.98,1820.8,1818.45,1820.47,1341
2021-02-12 09:45:00,1820.49,1820.69,1816.41,1817.37,1561
2021-02-12 10:00:00,1817.37,1817.58,1814.87,1814.96,1642
2021-02-12 10:15:00,1814.95,1815.35,1812.48,1813.85,1684
2021-02-12 10:30:00,1813.86,1815.19,1812.72,1814.37,1652
2021-02-12 10:45:00,1814.42,1817.87,1812.71,1817.06,1864
2021-02-12 11:00:00,1817.06,1818.25,1815.77,1816.82,1791
2021-02-12 11:15:00,1816.78,1818.79,1816.29,1818.27,1611
2021-02-12 11:30:00,1818.28,1819.3,1817.45,1817.96,1338
2021-02-12 11:45:00,1817.96,1818.13,1816.45,1817.94,1177
2021-02-12 12:00:00,1817.92,1817.92,1815.52,1817.11,1093
2021-02-12 12:15:00,1817.16,1818.37,1816.64,1817.95,1161
2021-02-12 12:30:00,1817.92,1821.5,1817.39,1821.08,1597
2021-02-12 12:45:00,1821.08,1821.97,1820.16,1820.55,1179
2021-02-12 13:00:00,1820.54,1820.65,1819.02,1820.35,1098
2021-02-12 13:15:00,1820.35,1820.44,1817.53,1817.78,1073
2021-02-12 13:30:00,1817.78,1819.33,1817.56,1819.28,1008
2021-02-12 13:45:00,1819.32,1819.67,1818.27,1818.72,892
2021-02-12 14:00:00,1818.72,1819.35,1815.43,1816.62,1487
2021-02-12 14:15:00,1816.6,1817.47,1815.76,1817.46,1236
2021-02-12 14:30:00,1817.45,1817.74,1815.46,1817.4,1348
2021-02-12 14:45:00,1817.44,1818.19,1816.11,1818.09,1215
2021-02-12 15:00:00,1818.05,1819.27,1815.01,1815.37,1699
2021-02-12 15:15:00,1815.31,1815.57,1812.81,1812.95,2817
2021-02-12 15:30:00,1812.87,1814.79,1810.52,1814.3,3402
2021-02-12 15:45:00,1814.33,1816.2,1813.57,1815.69,2337
2021-02-12 16:00:00,1815.67,1818.67,1815.6,1817.6,2279
2021-02-12 16:15:00,1817.65,1818.25,1815.63,1816.43,2083
2021-02-12 16:30:00,1816.43,1817.39,1812.29,1817.39,3591
2021-02-12 16:45:00,1817.41,1820.73,1814.65,1814.71,3283
2021-02-12 17:00:00,1814.71,1818.24,1814.23,1817.04,2639
2021-02-12 17:15:00,1817.02,1817.91,1815.08,1817.29,2334
2021-02-12 17:30:00,1817.2,1819.86,1815.37,1819.83,2168
2021-02-12 17:45:00,1819.83,1830.68,1819.82,1828.25,3998
2021-02-12 18:00:00,1828.25,1829.25,1825.2,1826.72,2606
2021-02-12 18:15:00,1826.76,1829.4,1826.02,1827.29,2430
2021-02-12 18:30:00,1827.37,1827.73,1824.63,1825.1,2058
2021-02-12 18:45:00,1825.1,1826.3,1824.03,1824.5,1841
2021-02-12 19:00:00,1824.45,1825.11,1823.4,1823.63,1519
2021-02-12 19:15:00,1823.65,1825.11,1823.5,1824.3,1546
2021-02-12 19:30:00,1824.33,1824.52,1822.48,1822.93,1122
2021-02-12 19:45:00,1822.93,1823.0,1819.23,1819.61,1811
2021-02-12 20:00:00,1819.61,1820.61,1818.99,1820.49,1658
2021-02-12 20:15:00,1820.53,1823.82,1820.33,1822.79,1763
2021-02-12 20:30:00,1822.97,1824.18,1822.58,1823.04,1063
2021-02-12 20:45:00,1823.04,1823.17,1821.69,1822.35,779
2021-02-12 21:00:00,1822.35,1823.17,1820.83,1820.95,1131
2021-02-12 21:15:00,1820.92,1821.27,1819.52,1819.6,958
2021-02-12 21:30:00,1819.6,1819.91,1818.4,1818.64,974
2021-02-12 21:45:00,1818.83,1819.84,1818.43,1819.32,987
2021-02-12 22:00:00,1819.3,1819.44,1817.44,1817.57,1036
2021-02-12 22:15:00,1817.54,1818.52,1817.45,1818.41,790
2021-02-12 22:30:00,1818.41,1819.83,1818.01,1819.52,762
2021-02-12 22:45:00,1819.51,1821.55,1819.23,1821.5,1067
2021-02-12 23:00:00,1821.5,1822.44,1820.95,1822.41,483
2021-02-12 23:15:00,1822.36,1822.89,1821.95,1822.36,213
2021-02-12 23:30:00,1822.36,1822.64,1822.02,1822.64,202
2021-02-12 23:45:00,1822.59,1824.17,1822.45,1824.17,269
2021-02-15 01:00:00,1824.88,1825.79,1824.58,1825.41,428
2021-02-15 01:15:00,1825.41,1825.64,1822.65,1822.67,559
2021-02-15 01:30:00,1822.7,1823.53,1820.71,1821.07,1009
2021-02-15 01:45:00,1821.07,1821.61,1820.11,1820.94,854
2021-02-15 02:00:00,1820.95,1821.65,1820.11,1820.17,691
2021-02-15 02:15:00,1820.17,1823.11,1820.17,1822.47,735
2021-02-15 02:30:00,1822.47,1822.81,1821.57,1822.26,451
2021-02-15 02:45:00,1822.21,1823.36,1821.99,1822.89,674
2021-02-15 03:00:00,1823.05,1823.58,1821.62,1822.46,817
2021-02-15 03:15:00,1822.47,1823.89,1821.71,1823.69,690
2021-02-15 03:30:00,1823.68,1825.34,1823.46,1824.64,1008
2021-02-15 03:45:00,1824.62,1826.99,1824.58,1826.95,908
2021-02-15 04:00:00,1826.96,1827.02,1825.7,1825.78,742
2021-02-15 04:15:00,1825.78,1826.36,1824.99,1825.06,809
2021-02-15 04:30:00,1825.06,1825.29,1824.23,1824.44,504
2021-02-15 04:45:00,1824.44,1825.14,1824.44,1825.12,431
2021-02-15 05:00:00,1825.17,1825.23,1823.83,1824.37,788
2021-02-15 05:15:00,1824.35,1825.48,1824.34,1825.33,706
2021-02-15 05:30:00,1825.4,1825.47,1824.51,1825.35,426
2021-02-15 05:45:00,1825.35,1826.62,1825.28,1826.22,718
2021-02-15 06:00:00,1826.22,1826.69,1824.77,1824.87,774
2021-02-15 06:15:00,1824.89,1824.94,1822.98,1823.17,735
2021-02-15 06:30:00,1823.17,1823.61,1822.58,1822.65,532
2021-02-15 06:45:00,1822.66,1822.81,1821.49,1822.71,839
2021-02-15 07:00:00,1822.67,1822.93,1821.9,1822.02,758
2021-02-15 07:15:00,1822.04,1824.11,1822.0,1824.02,739
2021-02-15 07:30:00,1823.99,1824.18,1823.19,1824.09,647
2021-02-15 07:45:00,1824.13,1825.33,1823.9,1824.95,799
2021-02-15 08:00:00,1824.95,1825.12,1824.32,1824.75,767
2021-02-15 08:15:00,1824.76,1824.76,1818.95,1820.42,1217
2021-02-15 08:30:00,1820.43,1821.15,1819.28,1819.49,1277
2021-02-15 08:45:00,1819.34,1819.43,1817.81,1818.77,1474
2021-02-15 09:00:00,1818.76,1819.71,1817.17,1817.62,1550
2021-02-15 09:15:00,1817.59,1819.44,1817.54,1819.15,1238
2021-02-15 09:30:00,1819.1,1819.1,1816.8,1817.62,1305
2021-02-15 09:45:00,1817.62,1817.76,1816.57,1817.2,1165
2021-02-15 10:00:00,1817.2,1819.91,1816.78,1819.81,1939
2021-02-15 10:15:00,1819.81,1820.25,1818.82,1819.15,1411
2021-02-15 10:30:00,1819.09,1820.15,1817.61,1818.77,1403
2021-02-15 10:45:00,1818.76,1819.19,1817.88,1818.32,984
2021-02-15 11:00:00,1818.32,1818.92,1817.58,1818.69,1067
2021-02-15 11:15:00,1818.62,1819.34,1818.41,1818.96,665
2021-02-15 11:30:00,1818.97,1819.43,1818.16,1818.64,733
2021-02-15 11:45:00,1818.6,1818.92,1817.89,1818.18,786
2021-02-15 12:00:00,1818.19,1818.19,1816.09,1816.79,1174
2021-02-15 12:15:00,1816.79,1820.11,1816.35,1819.11,1210
2021-02-15 12:30:00,1819.12,1819.44,1817.66,1819.18,962
2021-02-15 12:45:00,1819.22,1819.56,1818.24,1818.52,1007
2021-02-15 13:00:00,1818.49,1819.06,1818.04,1818.64,692
2021-02-15 13:15:00,1818.67,1820.6,1818.61,1820.31,1005
2021-02-15 13:30:00,1820.28,1821.45,1820.11,1820.92,906
2021-02-15 13:45:00,1820.97,1821.53,1820.02,1820.51,949
2021-02-15 14:00:00,1820.5,1821.18,1819.33,1821.0,1017
2021-02-15 14:15:00,1821.0,1824.33,1820.94,1824.14,1301
2021-02-15 14:30:00,1824.14,1824.23,1822.63,1822.7,1059
2021-02-15 14:45:00,1822.7,1823.54,1821.09,1821.45,1142
2021-02-15 15:00:00,1821.45,1822.3,1820.87,1821.17,1195
2021-02-15 15:15:00,1821.15,1822.07,1820.53,1821.13,1269
2021-02-15 15:30:00,1821.13,1821.47,1820.13,1820.5,1035
2021-02-15 15:45:00,1820.5,1820.57,1817.06,1817.85,1638
2021-02-15 16:00:00,1817.84,1818.17,1816.07,1817.52,1681
2021-02-15 16:15:00,1817.52,1819.44,1817.01,1819.18,1113
2021-02-15 16:30:00,1819.17,1820.78,1819.05,1820.1,1322
2021-02-15 16:45:00,1820.12,1820.2,1818.25,1818.5,1257
2021-02-15 17:00:00,1818.5,1818.61,1817.28,1817.35,1323
2021-02-15 17:15:00,1817.35,1818.19,1816.46,1816.88,1248
2021-02-15 17:30:00,1816.86,1818.1,1816.63,1818.08,1013
2021-02-15 17:45:00,1818.07,1818.28,1817.44,1818.1,1037
2021-02-15 18:00:00,1818.1,1820.0,1817.72,1819.07,1147
2021-02-15 18:15:00,1819.07,1819.8,1818.98,1819.48,594
2021-02-15 18:30:00,1819.47,1820.78,1818.44,1820.48,885
2021-02-15 18:45:00,1820.48,1820.83,1820.07,1820.13,646
2021-02-15 19:00:00,1820.13,1820.36,1819.82,1820.06,506
2021-02-15 19:15:00,1820.05,1820.13,1818.35,1819.04,544
2021-02-15 19:30:00,1819.04,1819.04,1817.02,1817.75,862
2021-02-15 19:45:00,1817.75,1819.02,1817.64,1818.72,473
2021-02-16 01:00:00,1819.62,1819.67,1818.53,1818.78,219
2021-02-16 01:15:00,1818.78,1818.98,1817.5,1818.85,580
2021-02-16 01:30:00,1818.87,1819.16,1818.17,1818.6,658
2021-02-16 01:45:00,1818.65,1819.44,1818.51,1818.71,479
2021-02-16 02:00:00,1818.71,1819.31,1818.07,1819.18,686
2021-02-16 02:15:00,1819.18,1821.28,1819.18,1821.03,799
2021-02-16 02:30:00,1820.93,1822.26,1820.34,1821.96,869
2021-02-16 02:45:00,1822.01,1822.14,1821.24,1821.66,651
2021-02-16 03:00:00,1821.66,1822.11,1820.53,1821.03,796
2021-02-16 03:15:00,1821.02,1823.68,1820.71,1823.62,1005
2021-02-16 03:30:00,1823.67,1824.48,1822.77,1824.48,1112
2021-02-16 03:45:00,1824.48,1825.43,1823.7,1824.81,1177
2021-02-16 04:00:00,1824.81,1826.22,1824.06,1826.08,1111
2021-02-16 04:15:00,1826.08,1826.16,1824.18,1824.99,779
2021-02-16 04:30:00,1825.02,1825.14,1824.21,1824.71,497
2021-02-16 04:45:00,1824.69,1824.69,1823.32,1823.83,758
2021-02-16 05:00:00,1823.77,1824.82,1823.77,1824.17,658
2021-02-16 05:15:00,1824.18,1824.42,1823.7,1824.26,453
2021-02-16 05:30:00,1824.26,1825.15,1823.85,1825.15,774
2021-02-16 05:45:00,1825.12,1826.42,1824.87,1826.24,906
2021-02-16 06:00:00,1826.24,1826.35,1825.45,1826.09,845
2021-02-16 06:15:00,1826.03,1826.24,1825.22,1825.93,749
2021-02-16 06:30:00,1825.93,1826.03,1824.62,1824.73,702
2021-02-16 06:45:00,1824.75,1825.02,1824.03,1824.57,560
2021-02-16 07:00:00,1824.55,1825.67,1823.83,1823.89,696
2021-02-16 07:15:00,1823.93,1823.97,1821.78,1822.45,1100
2021-02-16 07:30:00,1822.45,1822.47,1820.49,1821.95,1552
2021-02-16 07:45:00,1821.95,1822.27,1820.59,1821.14,1210
2021-02-16 08:00:00,1821.17,1821.36,1820.02,1821.12,1233
2021-02-16 08:15:00,1821.08,1823.45,1820.91,1823.33,1121
2021-02-16 08:30:00,1823.33,1824.11,1822.84,1823.57,948
2021-02-16 08:45:00,1823.59,1824.15,1823.01,1823.53,817
2021-02-16 09:00:00,1823.55,1824.16,1823.07,1823.24,1040
2021-02-16 09:15:00,1823.26,1823.35,1820.64,1820.7,1318
2021-02-16 09:30:00,1820.7,1820.78,1819.22,1819.86,1283
2021-02-16 09:45:00,1819.87,1821.06,1818.87,1820.63,1291
2021-02-16 10:00:00,1820.62,1821.69,1819.6,1820.58,1726
2021-02-16 10:15:00,1820.52,1821.64,1819.47,1821.21,1437
2021-02-16 10:30:00,1821.21,1824.27,1820.56,1823.93,1736
2021-02-16 10:45:00,1823.93,1824.09,1822.62,1823.68,1271
2021-02-16 11:00:00,1823.68,1823.83,1822.29,1822.7,1267
2021-02-16 11:15:00,1822.66,1823.78,1822.24,1823.19,1260
2021-02-16 11:30:00,1823.21,1824.67,1822.91,1823.54,1323
2021-02-16 11:45:00,1823.54,1825.46,1823.27,1824.05,1464
2021-02-16 12:00:00,1824.05,1824.87,1822.96,1823.99,1270
2021-02-16 12:15:00,1823.99,1824.82,1823.09,1824.51,1159
2021-02-16 12:30:00,1824.51,1825.43,1823.21,1825.2,1178
2021-02-16 12:45:00,1825.19,1825.64,1822.79,1822.88,1282
2021-02-16 13:00:00,1822.85,1823.66,1822.31,1822.43,1421
2021-02-16 13:15:00,1822.43,1822.69,1820.22,1820.9,1332
2021-02-16 13:30:00,1820.97,1821.7,1819.4,1819.85,1345
2021-02-16 13:45:00,1819.85,1820.12,1815.17,1816.11,2126
2021-02-16 14:00:00,1816.12,1818.15,1815.35,1817.63,2007
2021-02-16 14:15:00,1817.59,1818.85,1817.03,1817.19,1505
2021-02-16 14:30:00,1817.19,1817.3,1814.74,1816.87,2084
2021-02-16 14:45:00,1816.93,1817.02,1806.7,1807.44,3410
2021-02-16 15:00:00,1807.35,1811.47,1804.54,1811.21,3601
2021-02-16 15:15:00,1811.18,1812.81,1803.48,1806.75,3472
2021-02-16 15:30:00,1806.74,1806.74,1798.68,1799.76,4404
2021-02-16 15:45:00,1799.76,1803.31,1796.29,1796.76,3600
2021-02-16 16:00:00,1796.76,1798.84,1793.3,1795.53,4270
2021-02-16 16:15:00,1795.53,1796.55,1789.61,1793.44,3860
2021-02-16 16:30:00,1793.59,1797.92,1789.48,1796.03,4812
2021-02-16 16:45:00,1796.04,1796.1,1789.98,1791.57,4098
2021-02-16 17:00:00,1791.62,1807.27,1790.88,1806.36,4544
2021-02-16 17:15:00,1806.39,1812.56,1804.94,1809.62,4998
2021-02-16 17:30:00,1809.64,1814.33,1808.79,1810.02,3976
2021-02-16 17:45:00,1810.04,1814.13,1809.51,1813.66,3035
2021-02-16 18:00:00,1813.66,1814.02,1809.33,1810.36,2866
2021-02-16 18:15:00,1810.36,1810.76,1803.29,1803.62,3425
2021-02-16 18:30:00,1803.6,1804.67,1801.84,1803.11,2985
2021-02-16 18:45:00,1803.11,1803.21,1796.28,1796.64,2811
2021-02-16 19:00:00,1796.64,1797.19,1793.25,1794.5,3050
2021-02-16 19:15:00,1794.5,1796.35,1793.53,1795.7,2606
2021-02-16 19:30:00,1795.72,1797.54,1794.81,1797.18,1958
2021-02-16 19:45:00,1797.18,1797.5,1795.58,1796.62,1376
2021-02-16 20:00:00,1796.62,1800.72,1796.39,1799.23,1568
2021-02-16 20:15:00,1799.21,1800.11,1798.03,1799.75,1475
2021-02-16 20:30:00,1799.72,1799.96,1797.26,1797.5,1188
2021-02-16 20:45:00,1797.45,1798.35,1796.54,1796.69,1189
2021-02-16 21:00:00,1796.69,1797.07,1795.99,1796.05,1139
2021-02-16 21:15:00,1796.05,1796.18,1793.95,1793.99,1143
2021-02-16 21:30:00,1793.95,1794.95,1793.74,1794.21,1270
2021-02-16 21:45:00,1794.21,1795.46,1794.11,1795.28,1319
2021-02-16 22:00:00,1795.28,1795.3,1793.9,1795.12,1097
2021-02-16 22:15:00,1795.12,1796.33,1794.76,1795.76,991
2021-02-16 22:30:00,1795.7,1795.74,1794.49,1794.49,1032
2021-02-16 22:45:00,1794.49,1796.23,1794.47,1795.24,1308
2021-02-16 23:00:00,1795.24,1795.95,1794.16,1794.45,760
2021-02-16 23:15:00,1794.4,1794.64,1793.71,1794.17,344
2021-02-16 23:30:00,1794.12,1794.63,1793.66,1794.26,597
2021-02-16 23:45:00,1794.13,1794.9,1794.06,1794.56,548
